id,Usage,timestamp,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,actual_16,actual_17,actual_18,actual_19,actual_20,actual_21,actual_22,actual_23
686,Public,2023-05-19 23:00:00+07:00,2464.668,2433.227,2351.066,2217.433,2141.68,2249.814,2253.987,2545.223,2275.214,5208.199,12933.484,20600.164,18282.014,14238.046,17005.618,19656.779,18323.613,13524.948,3309.225,3001.295,2561.695,2479.874,2567.42,2530.739
687,Public,2023-09-22 05:00:00+07:00,5720.687,5854.763,6278.341,6410.926,10450.047,11767.846,11542.23,9054.383,11459.677,9631.123,9035.677,21039.593,9159.902,4409.12,4758.4,6463.07,6306.831,6942.688,6736.348,6291.141,6098.295,5531.55,6184.802,6053.495
688,Public,2023-03-23 14:00:00+07:00,20907.137,19262.327,10798.342,2769.201,3049.73,2841.333,3573.011,2923.345,2886.036,2527.653,2458.342,2610.29,2468.303,2510.551,2520.27,2504.705,2598.542,3745.112,6538.171,14390.07,14738.485,15080.789,10689.686,18002.633
689,Public,2023-06-01 11:00:00+07:00,19514.64,15967.158,18914.38,18267.298,22424.349,20403.963,9062.463,4805.393,4833.382,4629.761,4299.852,4566.912,4211.998,3669.823,2272.357,2364.214,2394.001,2502.847,2408.743,2770.957,2892.42,6966.596,16431.318,16870.736
690,Public,2023-07-13 21:00:00+07:00,3165.576,3054.214,2713.745,2667.741,2490.408,2686.657,2837.38,2558.51,2553.802,2840.917,3123.393,6777.592,10522.933,23750.643,22611.409,12904.61,21773.701,11086.975,8526.128,5374.196,2557.38,2918.852,3199.04,2812.693
691,Public,2023-07-05 00:00:00+07:00,2473.516,2468.092,2618.225,2530.345,2416.713,2578.867,2414.628,2485.279,6581.518,15775.764,16859.897,13983.016,7764.495,15117.99,16205.269,13688.811,7953.133,2677.771,2652.518,2689.208,2540.632,2643.273,2673.185,2588.613
692,Public,2023-02-22 06:00:00+07:00,2341.834,2294.854,4634.614,6199.311,17526.946,16445.814,11295.202,18752.51,20153.545,18172.637,9120.544,2749.054,2617.8,2767.922,2413.286,2379.463,2454.722,2269.219,2334.994,2196.7,2333.739,2189.346,2244.597,2249.195
693,Public,2023-06-27 09:00:00+07:00,6394.8,14627.74,15751.433,7653.719,12975.06,13969.252,11589.479,8565.758,2846.009,3134.647,2885.058,3110.914,2852.76,2601.498,2694.277,2554.664,2474.021,2352.791,2333.131,2514.67,2481.754,2729.025,2588.22,3171.986
694,Public,2023-10-03 07:00:00+07:00,2073.597,5366.148,12482.553,12913.039,18777.781,19407.21,26425.692,22031.37,20986.218,12626.022,5714.533,5386.642,4957.716,5220.98,4993.29,4598.285,4944.698,4468.182,4310.554,4500.167,4394.542,4229.799,4769.588,5584.829
695,Public,2023-07-27 09:00:00+07:00,3381.403,8697.086,13936.727,7536.61,15282.045,15670.738,13334.959,6855.978,2456.907,2628.719,3225.339,2767.342,2713.134,2611.434,2520.454,2441.368,2315.123,1994.791,2106.291,2059.454,2195.438,2529.502,2504.16,2659.106
696,Public,2023-03-31 19:00:00+07:00,2371.586,2502.185,2230.014,2187.202,2302.889,2249.966,2056.077,2016.782,2061.005,2026.64,2147.716,1932.793,1923.279,4237.142,10883.211,18801.295,17295.038,9618.346,16312.426,18139.714,17629.368,5201.569,2158.728,2259.457
697,Public,2023-01-28 10:00:00+07:00,17697.683,16659.263,9052.546,16392.874,20834.895,21723.187,11691.572,2832.323,2477.458,2451.808,2859.15,2821.109,2563.223,2585.688,2469.34,2245.717,2321.599,2353.707,2325.864,2283.515,2223.834,2668.472,4784.075,5974.375
698,Public,2023-05-20 02:00:00+07:00,2217.433,2141.68,2249.814,2253.987,2545.223,2275.214,5208.199,12933.484,20600.164,18282.014,14238.046,17005.618,19656.779,18323.613,13524.948,3309.225,3001.295,2561.695,2479.874,2567.42,2530.739,2500.005,2384.162,2312.468
699,Public,2023-04-03 03:00:00+07:00,2178.79,2155.421,2052.96,2256.363,2114.017,5170.4,6937.078,15774.484,18521.162,11488.378,15468.471,20154.736,18166.734,10382.598,1922.445,1909.925,1959.468,1935.636,1844.085,1982.778,1651.64,1726.374,1635.586,1600.149
700,Public,2023-01-26 08:00:00+07:00,4767.566,15766.496,21065.673,18050.259,11070.054,21030.468,21738.764,19231.174,13025.69,3378.57,2917.915,2981.784,3086.662,3059.079,2993.091,2818.426,2791.8,2383.818,2326.556,2330.64,2342.653,2416.694,2272.803,2833.894
701,Public,2023-07-24 08:00:00+07:00,3763.46,13422.42,16816.732,15458.614,9447.107,18348.482,18897.28,15169.817,4735.489,3229.972,3167.734,3112.881,3400.728,2727.591,2805.275,2671.243,2463.025,2196.776,2579.332,2269.221,2400.698,2397.449,2684.678,2543.106
702,Public,2023-08-13 17:00:00+07:00,3547.228,3352.207,3117.627,3092.372,2811.379,2716.224,2658.36,2606.802,2312.796,2360.75,2297.534,2401.007,2523.389,2555.116,2935.494,3827.591,6938.664,8156.233,8452.492,3849.853,8392.129,7984.329,13286.561,10632.257
703,Public,2023-06-18 00:00:00+07:00,2869.935,2756.481,2627.984,2419.804,2436.964,2521.8,2987.135,3505.853,3794.662,7467.699,8133.239,19316.489,15599.398,16719.887,13673.083,14130.862,12191.288,5438.273,3462.551,3621.142,3478.412,3150.789,2920.574,2699.247
704,Public,2023-05-25 01:00:00+07:00,2279.247,2241.939,2243.733,2192.81,2214.323,2631.932,2524.225,4975.401,15936.508,19718.706,19239.969,14126.853,19083.984,21641.3,9764.662,5368.386,2714.95,2909.273,2978.813,2578.691,2523.793,2451.329,2522.698,2272.237
705,Public,2023-03-11 13:00:00+07:00,18714.251,17451.157,17053.899,7675.302,2671.804,2895.835,2920.531,3047.041,3162.851,3066.346,2770.095,2663.24,2648.475,2722.298,2739.376,2680.071,2652.45,2630.369,3242.127,6313.035,9162.423,9974.964,9395.628,7025.126
706,Public,2023-03-04 07:00:00+07:00,2790.459,6266.371,10354.657,10637.367,10872.602,11080.206,17507.639,24136.539,21666.987,12536.469,3296.199,2891.532,2874.625,2941.384,3144.178,2790.471,2492.868,2463.261,2478.375,2380.928,2427.395,2389.598,2525.549,2549.769
707,Public,2023-01-12 03:00:00+07:00,2199.537,2244.707,2267.983,2335.668,2170.36,4992.33,6615.53,9074.123,15504.872,11724.257,15846.231,17746.857,16341.238,10990.183,2924.103,2559.917,2906.064,2974.177,2740.01,2614.568,2527.327,2606.528,2300.39,2222.336
708,Public,2023-05-20 00:00:00+07:00,2433.227,2351.066,2217.433,2141.68,2249.814,2253.987,2545.223,2275.214,5208.199,12933.484,20600.164,18282.014,14238.046,17005.618,19656.779,18323.613,13524.948,3309.225,3001.295,2561.695,2479.874,2567.42,2530.739,2500.005
709,Public,2023-05-26 06:00:00+07:00,2505.343,2251.867,9134.854,18849.979,20456.654,19138.248,15157.082,21682.622,20859.123,20599.495,15213.506,3693.189,3505.303,3157.929,3234.011,2680.122,2734.096,2582.751,2416.165,2129.369,2175.021,2294.922,2175.488,2163.971
710,Public,2023-10-01 07:00:00+07:00,2495.659,3335.829,7500.356,9606.184,9280.74,4042.067,7737.536,12186.129,7807.304,4751.98,2093.219,2713.729,2408.78,2595.637,2312.768,2271.461,2127.522,2243.286,2314.787,2212.776,2078.504,1994.043,2215.737,2193.162
711,Public,2023-06-30 16:00:00+07:00,5277.992,2701.543,2993.639,2975.764,2932.225,2946.007,2697.98,2597.688,2582.726,2536.47,2717.342,2490.545,2495.381,2391.404,2601.416,2438.735,3970.479,18170.519,22144.126,22560.765,18406.667,21081.034,19083.071,19245.773
712,Public,2023-06-09 17:00:00+07:00,2785.87,3048.514,3752.973,3407.491,3581.54,3287.891,2632.134,2428.911,2443.763,2590.423,2527.729,2486.053,2521.636,2669.528,3128.948,4652.152,13858.087,16090.414,11158.943,3878.082,6770.403,6798.495,6804.198,4906.064
713,Public,2023-03-01 04:00:00+07:00,2626.023,2537.893,2646.684,3136.94,6509.29,8365.359,10773.557,18824.51,13773.791,19388.697,23678.067,19075.168,11031.446,3659.669,3248.461,2884.441,3858.436,5115.286,3887.161,2675.01,2790.205,2552.639,2516.597,2531.182
714,Public,2023-05-05 16:00:00+07:00,4878.904,2859.546,3471.024,3444.992,3034.398,2913.883,2731.443,2485.124,2326.836,2246.707,2417.323,2171.234,2294.039,2222.881,2673.455,2520.143,9620.702,15777.419,15692.794,20180.557,12464.802,16769.321,18067.116,16364.878
715,Public,2023-06-20 20:00:00+07:00,3104.715,3071.117,2827.854,2705.044,2497.586,2421.659,2632.874,2640.146,2509.847,2585.697,2840.031,3469.558,6686.812,19785.657,21786.094,10304.785,5698.629,9239.909,9271.157,7281.248,2835.596,2737.078,2999.566,2777.662
716,Public,2023-06-15 18:00:00+07:00,3264.957,3009.896,2944.666,2964.559,2645.853,2514.065,2444.431,2388.333,2448.365,2571.961,2366.112,2463.524,2729.015,2415.52,7952.266,15300.973,17301.72,22449.72,12983.846,19278.556,18589.931,19665.138,8284.351,3253.578
717,Public,2023-02-23 11:00:00+07:00,19493.286,12201.739,18994.849,18707.041,17590.964,4732.868,2407.879,2421.811,2474.107,2514.42,2517.043,2512.363,2212.135,2153.42,2139.455,2273.556,2213.262,2214.132,2366.43,2433.623,2473.714,6694.31,15717.936,17452.797
718,Public,2023-04-05 01:00:00+07:00,1679.384,1664.121,1711.622,1805.59,1644.519,1708.12,1706.956,3990.393,10071.467,18880.826,15638.946,12153.832,16117.289,18325.981,17695.285,6887.525,2138.41,3035.043,1769.29,2134.503,2039.185,1694.604,1616.319,1663.342
719,Public,2023-01-07 04:00:00+07:00,2283.225,2260.71,2216.367,3916.526,4453.215,11589.473,18817.735,18591.048,11817.476,17721.304,22120.304,18955.681,8407.487,2886.386,3152.645,3458.852,2646.012,2686.469,2483.69,2466.248,2262.046,2246.15,2137.219,2204.374
720,Public,2023-05-18 10:00:00+07:00,15391.64,14643.093,13157.501,15394.953,22257.137,13675.797,12253.269,5122.15,3110.829,3012.954,2743.392,2449.671,2412.204,2303.461,2180.8,2309.242,2224.524,2344.31,2142.125,2050.977,2418.203,2264.365,8187.206,17525.626
721,Public,2023-09-04 15:00:00+07:00,21752.256,12699.332,2821.86,2942.997,2873.79,2858.8,2851.742,2515.62,2443.738,2314.194,2317.621,2221.336,2256.726,2403.655,2274.339,2590.186,2444.089,3076.477,6582.6,12698.742,15795.159,12268.833,14798.135,16930.427
722,Public,2023-04-17 10:00:00+07:00,16253.348,19022.845,12106.661,18830.867,22204,18732.883,11273.064,2633.116,2706.5,2598.693,2701.241,2613.882,2867.854,2770.476,2520.428,2294.684,2493.764,2304.866,2140.925,2079.356,2600.071,2214.343,4991.466,13449.58
723,Public,2023-03-11 09:00:00+07:00,7796.987,17093.545,15712.198,14733.855,18714.251,17451.157,17053.899,7675.302,2671.804,2895.835,2920.531,3047.041,3162.851,3066.346,2770.095,2663.24,2648.475,2722.298,2739.376,2680.071,2652.45,2630.369,3242.127,6313.035
724,Public,2023-02-08 03:00:00+07:00,2249.591,2434.654,2368.931,2587.898,2688.116,5662.647,7058.699,15036.375,18972.604,10220.56,16658.464,19440.835,18697.219,12300.264,4413.733,2853.815,2664.888,2638.812,2563.313,2462.994,2246.121,2403.244,2358.411,2276.044
725,Public,2023-03-28 10:00:00+07:00,14499.964,14430.888,9942.437,17327.758,19287.829,18023.759,10531.374,2549.343,2351.67,2113.77,2221.051,2328.477,2424.182,2291.564,2155.03,2011.192,1881.01,2073.723,2000.961,2079.374,2534.984,2295.163,5791.083,8865.36
726,Public,2023-02-08 00:00:00+07:00,2403.85,2300.795,2301.647,2249.591,2434.654,2368.931,2587.898,2688.116,5662.647,7058.699,15036.375,18972.604,10220.56,16658.464,19440.835,18697.219,12300.264,4413.733,2853.815,2664.888,2638.812,2563.313,2462.994,2246.121
727,Public,2023-05-29 06:00:00+07:00,2709.679,2471.807,7985.189,7124.524,4502.194,9207.354,8902.137,4225.993,7549.555,9763.474,8179.128,5652.424,5959.181,5580.858,5676.291,5083.589,5135.552,2361.409,2140.879,2050.67,2140.166,2386.54,2348.667,2044.419
728,Public,2023-05-05 06:00:00+07:00,2493.414,2764.7,6450.894,15771.456,16468.064,15378.155,11449.226,17340.767,15126.797,4739.038,4878.904,2859.546,3471.024,3444.992,3034.398,2913.883,2731.443,2485.124,2326.836,2246.707,2417.323,2171.234,2294.039,2222.881
729,Public,2023-06-18 09:00:00+07:00,7467.699,8133.239,19316.489,15599.398,16719.887,13673.083,14130.862,12191.288,5438.273,3462.551,3621.142,3478.412,3150.789,2920.574,2699.247,2569.871,2468.122,2471.207,2419.913,2776.109,2594.691,2908.126,2642.043,7217.638
730,Public,2023-03-28 09:00:00+07:00,10920.482,14499.964,14430.888,9942.437,17327.758,19287.829,18023.759,10531.374,2549.343,2351.67,2113.77,2221.051,2328.477,2424.182,2291.564,2155.03,2011.192,1881.01,2073.723,2000.961,2079.374,2534.984,2295.163,5791.083
731,Public,2023-06-02 21:00:00+07:00,3314.317,3300.243,2920.141,2936.923,2742.112,2728.15,2635.512,2582.624,2667.118,3047.771,2844.887,8316.23,16637.837,18938.591,19920.361,19342.866,21993.058,17593.24,16053.937,11743.59,4194.374,4341.363,4068.773,4147.44
732,Public,2023-05-26 02:00:00+07:00,2175.787,2420.203,2229.759,2163.327,2505.343,2251.867,9134.854,18849.979,20456.654,19138.248,15157.082,21682.622,20859.123,20599.495,15213.506,3693.189,3505.303,3157.929,3234.011,2680.122,2734.096,2582.751,2416.165,2129.369
733,Public,2023-05-05 00:00:00+07:00,2382.206,2394.771,2469.457,2429.121,2411.644,2565.482,2493.414,2764.7,6450.894,15771.456,16468.064,15378.155,11449.226,17340.767,15126.797,4739.038,4878.904,2859.546,3471.024,3444.992,3034.398,2913.883,2731.443,2485.124
734,Public,2023-08-11 20:00:00+07:00,3150.87,2888.352,2738.307,2571.904,2365.238,2647.698,2378.751,2429.641,2505.122,2279.638,2596.968,2429.621,4156.873,16144.669,20468.683,12376.646,5921.144,13842.173,11424.81,11747.277,8157.843,4856.145,4281.468,3212.065
735,Public,2023-05-02 21:00:00+07:00,3148.766,3009.549,2836.515,2544.366,2363.136,2541.792,2441.97,2362.809,2273.073,2431.577,2780.705,6581.86,12767.606,15604.734,30285.438,28114.757,20793.479,13872.906,13229.933,8059.372,2625.21,3267.502,3176.062,3301.775
736,Public,2023-06-01 20:00:00+07:00,4629.761,4299.852,4566.912,4211.998,3669.823,2272.357,2364.214,2394.001,2502.847,2408.743,2770.957,2892.42,6966.596,16431.318,16870.736,18113.784,11662.071,16113.819,21189.14,17360.818,13132.25,3271.504,3610.913,3727.757
737,Public,2023-02-27 00:00:00+07:00,2493.27,2371.977,2279.325,2238.657,2304.946,2406.437,2348.557,2263.96,5963.981,8353.451,17193.96,17358.526,10736.92,16376.509,17859.117,19027.723,11142.785,3445.671,2773.735,3256.534,3355.891,3035.974,2934.502,2608.75
738,Public,2023-07-04 18:00:00+07:00,2853.313,2755.824,2857.345,2769.756,2630.08,2531.535,2473.516,2468.092,2618.225,2530.345,2416.713,2578.867,2414.628,2485.279,6581.518,15775.764,16859.897,13983.016,7764.495,15117.99,16205.269,13688.811,7953.133,2677.771
739,Public,2023-07-07 09:00:00+07:00,20926.726,17996.05,18273.516,12299.718,21600.374,18616.492,14116.748,5287.61,3047.42,3224.428,2886.855,2844.405,3031.004,2812.391,2818.205,2560.815,2600.079,2558.767,2412.208,2361.381,2384.544,2649.235,3037.326,6316.534
740,Public,2023-09-29 04:00:00+07:00,2086.825,2014.3,2137.357,1980.144,3091.721,4168.883,3295.468,2459.821,2138.853,4489.973,4290.79,4083.421,2744.104,2093.889,2282.349,2792.267,2083.227,2308.184,2164.556,2121.794,2118.33,1962.122,1915.128,1931.718
741,Public,2023-04-05 11:00:00+07:00,15638.946,12153.832,16117.289,18325.981,17695.285,6887.525,2138.41,3035.043,1769.29,2134.503,2039.185,1694.604,1616.319,1663.342,1655.19,1610.337,1544.969,1571.286,1713.011,1630.708,1654.248,4767.526,5558,8572.031
742,Public,2023-09-20 05:00:00+07:00,4235.541,4935.607,6299.055,6934.134,11195.022,11065.83,11127.623,8499.381,10428.71,14113.05,19788.338,14415.536,7301.634,6670.736,5452.001,5475.287,5187.771,5023.263,4596.592,4504.191,4661.558,5178.391,4845,4979.736
743,Public,2023-08-14 07:00:00+07:00,2935.494,3827.591,6938.664,8156.233,8452.492,3849.853,8392.129,7984.329,13286.561,10632.257,2823.321,3171.447,3362.221,3315.432,3055.232,2909.349,2813.247,2490.73,2527.763,2577.904,2517.986,2372.688,2447.566,2732.186
744,Public,2023-04-20 20:00:00+07:00,2951.514,3223.999,2604.883,2597.664,2325.034,2104.132,2104.597,2111.211,2158.142,2304.6,2578.952,3065.52,5670.525,7466.675,7008.029,15266.123,17453.385,22819.128,22207.354,17984.942,5322.627,3254.504,4073.752,3784.36
745,Public,2023-06-17 18:00:00+07:00,4532.338,3866.464,4665.605,3307.554,3256.223,2926.011,2869.935,2756.481,2627.984,2419.804,2436.964,2521.8,2987.135,3505.853,3794.662,7467.699,8133.239,19316.489,15599.398,16719.887,13673.083,14130.862,12191.288,5438.273
746,Public,2023-09-05 02:00:00+07:00,2221.336,2256.726,2403.655,2274.339,2590.186,2444.089,3076.477,6582.6,12698.742,15795.159,12268.833,14798.135,16930.427,15377.774,6349.737,3365.151,3040.9,2820.208,2555.074,2613.53,2543.244,2418.621,2314.716,2268.885
747,Public,2023-08-19 09:00:00+07:00,22003.303,26618.404,24590.959,14192.582,15998.045,15689.354,12318.938,5987.545,2576.872,3121.373,2943.1,2728.096,2888.687,2741.174,2732.999,2539.419,2641.453,2309.105,2273.866,2246.584,2169.417,2466.928,3171.028,4057.519
748,Public,2023-07-12 17:00:00+07:00,2461.909,2949.423,3283.094,3004.923,3099.635,2740.621,2762.814,2692.031,2627.17,2758.802,2681.16,2525.637,2476.647,2569.018,2752.179,2609.236,6728.09,7533.721,21115.461,19834.004,27437.228,27725.515,23188.129,8689.044
749,Public,2023-03-11 14:00:00+07:00,17451.157,17053.899,7675.302,2671.804,2895.835,2920.531,3047.041,3162.851,3066.346,2770.095,2663.24,2648.475,2722.298,2739.376,2680.071,2652.45,2630.369,3242.127,6313.035,9162.423,9974.964,9395.628,7025.126,10887.445
750,Public,2023-05-05 15:00:00+07:00,4739.038,4878.904,2859.546,3471.024,3444.992,3034.398,2913.883,2731.443,2485.124,2326.836,2246.707,2417.323,2171.234,2294.039,2222.881,2673.455,2520.143,9620.702,15777.419,15692.794,20180.557,12464.802,16769.321,18067.116
751,Public,2023-04-18 18:00:00+07:00,3326.064,3070.279,2992.515,2681.044,2585.768,2546.403,2296.95,2070.579,2214.538,2275.243,2192.868,2122.008,2697.454,2278.493,5970.914,15147.867,18601.14,16748.245,10283.663,17521.3,22103.914,19795.891,4439.383,2767.294
752,Public,2023-06-24 11:00:00+07:00,7568.471,3886.692,5452.957,4036.675,6081.272,4755.342,2360.911,2755.746,2759.578,2819.6,2602.206,2624.452,2608.593,2675.616,2391.783,2639.428,2614.093,2499.903,2466.73,2657.164,2394.275,2470.562,5953.172,6472.23
753,Public,2023-05-05 18:00:00+07:00,3471.024,3444.992,3034.398,2913.883,2731.443,2485.124,2326.836,2246.707,2417.323,2171.234,2294.039,2222.881,2673.455,2520.143,9620.702,15777.419,15692.794,20180.557,12464.802,16769.321,18067.116,16364.878,9878.184,3015.916
754,Public,2023-06-23 05:00:00+07:00,2435.054,2422.339,2968.02,4006.027,7564.248,9658.824,22024.561,22023.547,26750.352,26084.952,20711.227,7712.242,3895.744,3691.502,3249.802,2767.967,2516.54,2550.197,2657.874,2429.138,2386.031,2607.099,2403.212,2346.485
755,Public,2023-02-04 22:00:00+07:00,3801.935,2450.025,2444.825,2436.788,2420.526,2346.82,2560.15,2333.389,2509.903,2973.941,4809.386,6295.456,10314.822,10275.148,7463.742,13110.425,13625.984,11723.079,6001.942,3937.886,2969.928,2803.405,2783.871,2862.475
756,Public,2023-06-09 23:00:00+07:00,2632.134,2428.911,2443.763,2590.423,2527.729,2486.053,2521.636,2669.528,3128.948,4652.152,13858.087,16090.414,11158.943,3878.082,6770.403,6798.495,6804.198,4906.064,2631.749,3170.542,2891.104,2589.596,2978.713,3266.183
757,Public,2023-02-17 18:00:00+07:00,2382.698,2626.855,2671.955,2593.179,2497.235,2378.93,2124.038,2051.471,2233.282,2171.418,2100.877,2150.736,2280.322,2080.01,10797.699,14478.282,15735.976,11420.429,7189.514,9837.015,13556.863,11837.09,5614.948,4063.085
758,Public,2023-05-31 08:00:00+07:00,5579.459,16472.906,18725.305,16929.285,8953.439,15174.816,14313.89,11506.48,8837.347,3363.942,3483.387,3767.217,3403.731,3233.524,3224.707,3028.142,2917.314,2695.993,2775.753,2604.626,2441.626,2394.868,2779.665,3208.097
759,Public,2023-09-19 23:00:00+07:00,4794.701,5062.416,4854.763,4531.986,5799.172,4345.305,4235.541,4935.607,6299.055,6934.134,11195.022,11065.83,11127.623,8499.381,10428.71,14113.05,19788.338,14415.536,7301.634,6670.736,5452.001,5475.287,5187.771,5023.263
760,Public,2023-01-11 13:00:00+07:00,15866.14,21585.443,18709.533,5055.908,4378.737,4241.117,3176.286,3234.425,2868.11,2496.753,2381.315,2434.743,2249.856,2221.679,2199.537,2244.707,2267.983,2335.668,2170.36,4992.33,6615.53,9074.123,15504.872,11724.257
761,Public,2023-08-16 07:00:00+07:00,2548.645,3105.137,7148.164,8813.173,7714.475,3667.514,9679.712,8637.651,6913.896,4684.47,2310.625,2638.105,2690.622,2725.565,2746.59,2501.868,2623.538,2282.196,2372.372,2367.2,2306.517,2254.994,2465.59,2392.47
762,Public,2023-03-18 10:00:00+07:00,24594.291,28168.372,23749.046,26802.542,21823.323,4723.902,3156.186,2525.995,2652.569,2556.885,2574.891,2384.227,2432.896,2226.853,2230.171,2149.45,2360.854,2441.465,2222.965,2230.328,2414.929,2696.887,4644.584,5585.881
763,Public,2023-08-25 02:00:00+07:00,2442.846,2224.588,2368.524,2327.913,2520.97,2402.527,2952.565,11891.522,13263.941,10040.178,2282.552,2766.121,4670.625,5198.262,4830.67,2283.011,2650.445,2874.815,2689.436,2508.613,2678.635,2546.057,2264.248,2394.751
764,Public,2023-04-29 03:00:00+07:00,2354.307,2383.974,2555.128,2633.179,2577.527,7382.645,14165.754,16688.01,16083.997,12090.45,17190.005,19897.895,21677.442,15864.35,4443.572,3717.258,3432.023,3289.673,3258.552,3040.243,3021.81,2799.74,2742.84,2474.251
765,Public,2023-03-09 11:00:00+07:00,14566.658,23457.632,27054.449,30285.845,27798.484,10500.647,3116.272,3686.4,3323.164,3393.963,3227.212,3420.05,3113.434,3099.597,2708.456,2743.462,2714.138,2963.968,2869.871,2733.594,2612.677,5750.907,15542.591,16315.317
