timestamp,solar_irrad,module_temp,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-02-04 12:00:00+07:00,972.131,65.749,26.5,46,13.9,28.9,0.0,0.0,0,1014.6,979.6,0,0,0,0,1.87,1.9,2.4,292,297,13.0,1,3600.0,769.0,650.0,119.0,837.2
2022-02-04 13:00:00+07:00,945.791,67.53,27.6,44,14.3,30.5,0.0,0.0,0,1013.5,978.7,0,0,0,0,2.06,1.5,1.5,256,256,11.5,1,3600.0,815.0,693.0,122.0,850.1
2022-02-04 14:00:00+07:00,826.663,64.213,28.0,44,14.6,31.0,0.0,0.0,0,1012.1,977.3,1,0,1,0,2.11,1.1,1.1,198,180,10.8,1,3600.0,795.0,677.0,118.0,854.5
2022-02-04 15:00:00+07:00,651.464,57.491,28.2,43,14.6,30.1,0.0,0.0,0,1011.0,976.3,4,0,6,0,2.16,3.2,3.9,153,146,11.2,1,3600.0,692.0,580.0,112.0,817.8
2022-02-04 16:00:00+07:00,393.067,49.592,27.9,46,15.3,28.8,0.0,0.0,0,1010.5,975.8,4,0,7,0,2.02,5.9,7.6,191,183,13.0,1,3600.0,512.0,408.0,104.0,713.6
2022-02-04 17:00:00+07:00,120.39,38.673,26.9,58,18.0,28.7,0.0,0.0,0,1010.3,975.5,11,0,15,8,1.49,7.3,13.5,200,196,14.8,1,3600.0,310.0,224.0,86.0,575.7
2022-02-04 18:00:00+07:00,3.461,28.013,25.1,66,18.4,27.0,0.0,0.0,0,1010.7,975.7,5,0,9,0,1.07,8.6,19.1,178,169,16.2,1,3386.5,103.0,59.0,44.0,326.7
2022-02-04 19:00:00+07:00,0.021,24.698,28.5,38,12.8,28.2,0.0,0.0,0,1009.6,975.0,7,0,11,0,2.4,7.9,13.3,133,128,16.6,0,0.0,3.0,1.0,2.0,15.2
2022-02-04 20:00:00+07:00,0.015,23.493,22.6,69,16.6,23.5,0.0,0.0,0,1011.0,975.7,8,0,1,24,0.86,9.4,13.7,182,153,14.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-04 21:00:00+07:00,0.013,23.556,21.8,72,16.5,22.6,0.0,0.0,1,1011.9,976.4,21,0,32,7,0.74,9.7,12.6,219,193,13.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-04 22:00:00+07:00,0.014,24.172,23.6,64,16.3,24.1,0.0,0.0,1,1012.8,977.5,21,1,31,6,1.06,10.9,24.5,207,213,19.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-04 23:00:00+07:00,0.014,23.072,22.2,74,17.4,23.8,0.0,0.0,1,1013.1,977.6,27,0,45,0,0.68,7.2,18.4,198,183,20.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 01:00:00+07:00,0.007,22.2,19.1,96,18.5,21.6,0.1,0.1,51,1014.3,978.4,32,20,24,0,0.08,4.4,11.7,189,191,26.6,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 02:00:00+07:00,0.02,22.941,19.2,94,18.2,21.6,0.1,0.1,51,1014.3,978.4,12,6,11,0,0.13,4.0,7.3,175,189,13.0,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 04:00:00+07:00,0.006,21.569,18.4,98,18.1,21.0,0.0,0.0,2,1013.6,977.7,53,38,16,31,0.05,2.2,2.1,270,301,4.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 05:00:00+07:00,0.009,21.456,18.2,98,17.8,20.5,0.0,0.0,3,1013.9,977.9,100,82,46,4,0.05,3.0,5.6,256,225,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 06:00:00+07:00,0.183,20.786,18.4,96,17.7,21.0,0.1,0.1,51,1014.0,978.1,11,8,7,0,0.09,1.3,3.4,304,198,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 07:00:00+07:00,33.657,22.601,18.2,97,17.7,20.5,0.1,0.1,51,1014.4,978.4,57,41,33,0,0.06,2.9,6.8,263,198,6.5,1,0.0,0.0,0.0,0.0,0.0
2022-02-05 08:00:00+07:00,119.892,26.292,19.2,94,18.2,22.0,0.9,0.9,53,1015.1,979.2,68,34,61,3,0.14,1.3,4.3,34,138,10.1,1,252.84,41.0,11.0,30.0,72.2
2022-02-05 09:00:00+07:00,138.656,29.374,20.0,92,18.6,22.4,4.8,4.8,63,1016.1,980.3,100,79,61,0,0.2,5.6,8.7,140,142,17.3,1,2106.62,130.0,44.0,86.0,130.2
2022-02-05 10:00:00+07:00,518.8,45.997,20.3,91,18.8,22.7,0.3,0.3,51,1016.8,981.0,100,100,41,1,0.21,5.9,8.3,142,146,18.7,1,0.0,172.0,27.0,145.0,50.9
2022-02-05 11:00:00+07:00,393.563,43.8,21.3,87,19.1,23.7,0.9,0.9,53,1016.7,981.0,100,100,61,2,0.33,7.3,9.6,160,160,25.6,1,2031.68,320.0,87.0,233.0,127.7
2022-02-05 13:00:00+07:00,276.318,57.3,21.8,84,19.1,23.9,0.2,0.2,51,1014.5,979.0,100,100,100,31,0.41,9.2,11.8,129,130,24.1,1,2929.83,404.0,129.0,275.0,157.7
2022-02-05 14:00:00+07:00,575.672,46.024,21.5,87,19.3,24.1,2.4,2.4,61,1013.6,978.0,100,100,72,49,0.32,6.2,7.7,173,169,27.4,1,3367.39,376.0,137.0,239.0,172.2
2022-02-05 15:00:00+07:00,135.249,26.772,21.1,88,19.1,24.3,7.2,7.2,63,1013.6,978.0,100,65,52,98,0.29,1.3,2.4,214,243,22.0,1,1232.46,295.0,72.0,223.0,101.1
2022-02-05 16:00:00+07:00,18.774,22.74,21.2,92,19.9,24.1,3.4,3.4,63,1012.6,977.0,58,37,11,62,0.2,6.1,6.6,118,131,15.5,1,966.98,176.0,53.0,123.0,92.2
2022-02-05 17:00:00+07:00,55.977,25.344,20.4,95,19.5,23.0,1.5,1.5,61,1012.9,977.2,100,100,17,24,0.13,7.3,9.2,147,154,22.7,1,3600.0,218.0,101.0,117.0,257.8
2022-02-05 21:00:00+07:00,0.014,22.138,20.2,91,18.6,21.8,0.2,0.2,51,1015.3,979.5,100,100,17,0,0.22,10.5,17.4,172,167,20.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 22:00:00+07:00,0.011,21.648,19.4,95,18.6,21.4,0.2,0.2,51,1015.8,979.9,100,100,37,0,0.11,8.0,13.9,175,163,20.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-05 23:00:00+07:00,0.007,21.964,19.5,95,18.7,21.6,0.2,0.2,51,1015.9,980.0,63,46,26,21,0.11,7.4,12.2,203,194,15.5,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 00:00:00+07:00,0.012,22.843,19.1,97,18.6,21.9,0.1,0.1,51,1016.1,980.2,100,100,42,17,0.07,2.5,6.2,225,201,13.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 01:00:00+07:00,0.015,22.905,19.1,97,18.6,22.0,0.1,0.1,51,1015.6,979.7,100,100,14,82,0.07,1.6,4.7,243,184,5.8,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 02:00:00+07:00,0.014,23.015,19.3,97,18.8,22.3,0.1,0.1,51,1015.3,979.4,100,100,46,69,0.07,2.1,6.3,211,193,6.1,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 03:00:00+07:00,0.013,23.008,19.5,96,18.8,22.5,0.1,0.1,51,1014.3,978.5,100,100,33,74,0.09,1.8,5.2,191,192,5.0,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 04:00:00+07:00,0.01,22.49,19.4,96,18.8,22.5,0.3,0.3,51,1014.0,978.2,100,100,23,52,0.08,1.1,2.4,90,153,4.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 05:00:00+07:00,0.007,20.376,19.5,95,18.7,22.4,0.3,0.3,51,1013.6,977.8,100,100,12,79,0.1,2.1,3.1,121,144,5.0,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 06:00:00+07:00,0.276,20.346,19.3,97,18.8,21.9,0.4,0.4,51,1014.1,978.3,100,100,50,44,0.07,4.6,7.1,141,156,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 07:00:00+07:00,41.567,21.875,19.1,98,18.7,21.6,0.3,0.3,51,1014.5,978.6,100,100,23,91,0.05,5.1,11.2,188,180,9.7,1,0.0,0.0,0.0,0.0,0.0
2022-02-06 08:00:00+07:00,137.786,26.218,19.7,96,19.0,22.1,0.2,0.2,51,1015.2,979.4,100,100,47,94,0.09,6.5,9.8,177,174,13.7,1,0.0,23.0,5.0,18.0,32.6
2022-02-06 09:00:00+07:00,490.785,39.824,20.2,94,19.1,22.4,0.3,0.3,51,1015.9,980.1,100,100,12,94,0.15,7.9,10.6,156,156,16.2,1,0.0,70.0,4.0,66.0,11.8
2022-02-06 10:00:00+07:00,303.741,35.981,21.2,88,19.2,23.1,0.2,0.2,51,1016.0,980.3,100,100,29,78,0.29,10.4,13.8,166,165,21.2,1,0.0,181.0,14.0,167.0,26.3
2022-02-06 11:00:00+07:00,880.165,52.845,22.1,87,19.8,24.8,0.2,0.2,51,1015.9,980.3,100,100,12,60,0.35,7.2,9.4,186,184,24.8,1,2236.08,310.0,92.0,218.0,134.5
2022-02-06 12:00:00+07:00,985.986,57.542,23.2,80,19.6,25.6,0.1,0.1,51,1014.8,979.4,100,100,96,90,0.56,8.3,10.5,180,184,24.1,1,117.79,306.0,50.0,256.0,63.9
2022-02-06 13:00:00+07:00,941.426,57.518,21.7,85,19.1,23.4,1.4,1.4,61,1014.3,978.7,100,68,35,78,0.38,11.6,15.3,216,219,29.5,1,1195.44,341.0,82.0,259.0,99.8
2022-02-06 14:00:00+07:00,852.648,55.72,23.8,79,19.9,26.7,0.0,0.0,2,1012.8,977.5,50,23,18,62,0.62,6.4,8.1,164,167,24.5,1,3600.0,554.0,355.0,199.0,444.6
2022-02-06 15:00:00+07:00,658.591,51.402,24.5,76,19.9,26.9,0.0,0.0,3,1011.8,976.7,100,100,18,59,0.75,9.5,11.9,151,155,27.4,1,3600.0,421.0,202.0,219.0,282.4
2022-02-06 16:00:00+07:00,399.017,46.238,24.5,76,20.0,27.2,0.1,0.1,51,1011.1,976.0,100,93,31,77,0.74,7.7,9.7,152,153,28.1,1,3600.0,393.0,242.0,151.0,419.0
2022-02-06 17:00:00+07:00,120.187,35.434,24.2,77,19.9,26.8,0.0,0.0,1,1011.1,976.0,40,6,23,71,0.7,8.2,11.0,157,161,25.2,1,3600.0,243.0,136.0,107.0,344.8
2022-02-06 18:00:00+07:00,5.403,26.244,22.8,86,20.3,26.3,0.0,0.0,1,1011.5,976.2,37,6,11,83,0.39,3.9,9.7,146,158,16.9,1,3455.17,93.0,45.0,48.0,245.7
2022-02-06 19:00:00+07:00,0.02,24.009,24.7,71,19.2,27.9,0.0,0.0,1,1010.4,975.3,22,0,12,50,0.89,1.5,4.0,284,170,10.4,0,0.0,3.0,1.0,2.0,14.7
2022-02-06 20:00:00+07:00,0.009,22.541,24.4,72,19.1,27.0,0.1,0.1,51,1011.6,976.5,29,2,11,68,0.84,5.0,7.4,120,137,6.1,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 21:00:00+07:00,0.007,21.511,21.3,85,18.7,23.4,0.0,0.0,1,1012.5,977.0,46,6,22,92,0.38,7.5,13.8,125,137,11.5,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 22:00:00+07:00,0.007,20.488,20.7,87,18.5,22.5,0.0,0.0,1,1012.9,977.3,42,9,9,95,0.31,8.7,11.9,142,151,12.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-06 23:00:00+07:00,0.005,19.707,22.5,78,18.5,25.0,0.0,0.0,1,1013.1,977.7,29,0,0,98,0.59,4.0,6.9,90,129,11.5,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+07:00,0.005,18.98,19.8,87,17.7,21.6,0.0,0.0,1,1013.5,977.8,29,0,0,98,0.29,6.5,5.9,357,43,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 01:00:00+07:00,0.005,18.427,19.4,88,17.4,21.0,0.0,0.0,1,1013.5,977.7,29,0,0,98,0.27,7.3,7.4,9,39,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 02:00:00+07:00,0.003,17.705,21.0,83,18.0,23.4,0.0,0.0,1,1013.3,977.7,30,0,0,100,0.43,3.8,4.7,17,67,9.0,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 03:00:00+07:00,0.003,17.424,20.7,83,17.8,23.1,0.0,0.0,1,1012.6,977.0,35,6,0,100,0.4,2.9,3.1,360,69,5.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 04:00:00+07:00,0.004,17.205,17.4,93,16.3,18.8,0.0,0.0,1,1012.3,976.3,34,6,0,97,0.13,5.2,3.6,344,45,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 05:00:00+07:00,0.005,17.001,16.4,96,15.7,17.7,0.0,0.0,1,1012.3,976.2,35,7,0,95,0.08,4.4,2.9,325,360,8.6,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 06:00:00+07:00,0.874,16.81,15.7,95,15.0,16.8,0.0,0.0,1,1012.9,976.7,25,8,0,60,0.08,4.1,1.8,322,360,7.9,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 07:00:00+07:00,31.273,17.83,17.0,93,15.9,18.4,0.0,0.0,0,1013.9,977.8,16,0,0,54,0.13,4.1,1.6,345,63,7.2,1,0.0,0.0,0.0,0.0,0.0
2022-02-07 08:00:00+07:00,122.779,22.8,18.8,91,17.3,20.9,0.0,0.0,1,1014.5,978.6,26,0,0,88,0.2,3.6,1.1,323,360,7.9,1,2529.31,67.0,35.0,32.0,227.0
2022-02-07 09:00:00+07:00,573.872,43.157,20.8,88,18.8,23.8,0.0,0.0,0,1014.9,979.2,18,0,0,59,0.29,2.2,1.8,351,349,10.1,1,3600.0,262.0,177.0,85.0,517.5
2022-02-07 10:00:00+07:00,808.864,57.037,22.7,82,19.5,26.1,0.0,0.0,0,1015.1,979.6,1,1,0,0,0.5,1.5,1.8,45,37,11.5,1,3600.0,476.0,366.0,110.0,683.6
2022-02-07 11:00:00+07:00,940.877,59.346,24.4,75,19.7,28.5,0.0,0.0,0,1014.4,979.2,16,9,1,25,0.76,2.5,2.9,98,97,13.7,1,3600.0,657.0,538.0,119.0,783.6
2022-02-07 12:00:00+07:00,965.215,60.675,25.6,69,19.4,29.7,0.0,0.0,1,1013.5,978.4,30,13,13,35,1.03,3.5,4.0,114,117,14.4,1,3600.0,719.0,579.0,140.0,737.5
2022-02-07 13:00:00+07:00,969.276,62.383,26.4,64,19.0,30.0,0.0,0.0,0,1012.3,977.4,17,10,13,1,1.25,6.9,8.4,137,137,19.1,1,3600.0,749.0,608.0,141.0,737.6
2022-02-07 14:00:00+07:00,837.744,59.371,26.9,61,18.7,29.4,0.1,0.1,51,1011.1,976.3,40,8,30,48,1.4,9.4,12.0,137,139,22.3,1,3600.0,655.0,491.0,164.0,612.6
2022-02-07 15:00:00+07:00,618.174,51.793,27.4,59,18.7,29.6,0.0,0.0,1,1009.8,975.1,44,0,46,56,1.5,10.6,14.1,145,148,24.1,1,3600.0,633.0,478.0,155.0,665.4
2022-02-07 16:00:00+07:00,449.139,49.034,27.6,54,17.5,29.0,0.0,0.0,0,1009.2,974.5,3,1,1,4,1.69,8.8,12.0,161,164,23.4,1,3600.0,480.0,364.0,116.0,627.2
2022-02-07 17:00:00+07:00,157.099,37.446,27.3,59,18.5,29.7,0.0,0.0,0,1008.9,974.2,18,0,1,57,1.5,5.4,10.4,127,136,17.6,1,3600.0,326.0,240.0,86.0,604.4
2022-02-07 18:00:00+07:00,6.051,27.392,24.9,68,18.6,26.9,0.0,0.0,0,1009.3,974.3,0,0,0,0,1.01,8.2,11.5,105,131,11.5,1,3488.7,117.0,70.0,47.0,379.5
2022-02-07 19:00:00+07:00,0.021,24.466,23.3,62,15.7,23.9,0.0,0.0,0,1009.4,974.2,3,0,5,0,1.08,9.3,13.9,196,190,11.5,0,0.0,4.0,1.0,3.0,14.5
2022-02-07 20:00:00+07:00,0.017,22.793,21.6,71,16.1,22.4,0.0,0.0,0,1010.1,974.7,0,0,0,0,0.74,8.4,12.0,200,213,13.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 21:00:00+07:00,0.016,21.32,21.6,68,15.4,22.4,0.0,0.0,0,1010.8,975.4,8,0,0,26,0.84,7.2,9.5,198,209,12.6,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 22:00:00+07:00,0.007,20.096,22.5,61,14.7,23.9,0.0,0.0,0,1011.4,976.0,17,0,0,57,1.06,1.1,2.5,342,188,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-07 23:00:00+07:00,0.006,19.181,20.6,68,14.6,21.1,0.0,0.0,1,1012.1,976.5,25,0,0,83,0.77,7.0,6.4,21,74,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+07:00,0.009,18.373,17.9,79,14.1,17.9,0.0,0.0,0,1012.4,976.5,9,0,0,31,0.44,8.8,8.6,12,57,11.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 01:00:00+07:00,0.003,17.735,16.7,83,13.7,16.7,0.0,0.0,0,1012.4,976.3,0,0,0,0,0.33,7.6,7.0,352,35,11.5,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 02:00:00+07:00,0.002,17.432,16.0,85,13.4,16.1,0.0,0.0,0,1012.2,976.0,0,0,0,0,0.28,6.6,4.3,338,24,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 03:00:00+07:00,0.004,16.956,15.4,85,12.9,15.5,0.0,0.0,0,1011.8,975.6,0,0,0,0,0.26,6.0,3.5,335,24,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 04:00:00+07:00,0.003,16.164,14.8,85,12.4,14.7,0.0,0.0,0,1011.7,975.4,1,0,0,2,0.25,6.1,3.6,332,6,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 05:00:00+07:00,0.003,15.355,14.2,85,11.7,13.9,0.0,0.0,0,1012.1,975.7,5,0,0,18,0.24,6.0,3.7,327,349,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 06:00:00+07:00,0.952,14.606,13.7,84,11.1,13.1,0.0,0.0,0,1012.8,976.3,0,0,0,0,0.25,6.5,4.9,326,343,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 07:00:00+07:00,27.241,15.571,14.7,78,11.0,14.5,0.0,0.0,1,1014.2,977.8,29,0,0,95,0.36,3.8,1.3,319,304,9.7,1,0.0,0.0,0.0,0.0,0.0
2022-02-08 08:00:00+07:00,108.569,21.19,16.8,73,12.0,16.9,0.0,0.0,0,1015.0,978.8,14,0,0,46,0.52,3.8,2.6,311,286,6.5,1,2555.55,72.0,42.0,30.0,270.7
2022-02-08 09:00:00+07:00,597.649,42.121,19.2,71,13.8,20.0,0.0,0.0,0,1015.4,979.5,0,0,0,0,0.65,2.8,3.2,320,297,10.4,1,3600.0,278.0,201.0,77.0,584.0
2022-02-08 10:00:00+07:00,832.518,55.357,21.6,69,15.7,23.4,0.0,0.0,0,1016.0,980.4,1,0,0,3,0.79,0.5,0.8,315,333,10.4,1,3600.0,495.0,396.0,99.0,736.2
2022-02-08 11:00:00+07:00,964.929,63.417,23.6,65,16.6,26.4,0.0,0.0,0,1015.5,980.1,9,0,0,30,1.03,2.1,2.1,121,121,12.2,1,3600.0,675.0,562.0,113.0,815.3
2022-02-08 12:00:00+07:00,1018.962,67.762,25.3,58,16.4,28.4,0.0,0.0,0,1014.3,979.2,0,0,0,0,1.35,4.3,4.8,132,132,15.5,1,3600.0,797.0,677.0,120.0,859.1
2022-02-08 13:00:00+07:00,992.178,68.31,26.4,52,15.9,29.5,0.0,0.0,0,1012.9,977.9,0,0,0,0,1.64,5.6,6.6,140,139,17.6,1,3600.0,848.0,726.0,122.0,877.5
2022-02-08 14:00:00+07:00,881.511,67.288,27.3,47,15.1,29.7,0.0,0.0,0,1011.4,976.6,13,0,0,43,1.91,6.5,7.8,146,146,18.0,1,3600.0,822.0,703.0,119.0,873.7
2022-02-08 15:00:00+07:00,699.719,61.389,27.7,41,13.4,28.7,0.0,0.0,0,1010.3,975.6,19,0,0,63,2.18,7.4,9.3,151,152,18.0,1,3600.0,721.0,609.0,112.0,844.2
2022-02-08 16:00:00+07:00,453.072,53.269,27.5,39,12.4,27.2,0.0,0.0,0,1009.7,975.0,13,0,0,43,2.23,7.3,9.4,160,162,18.0,1,3600.0,556.0,456.0,100.0,781.8
2022-02-08 17:00:00+07:00,164.487,41.9,26.3,54,16.4,27.9,0.0,0.0,1,1009.4,974.5,25,0,0,82,1.55,3.6,8.0,174,172,15.1,1,3600.0,344.0,263.0,81.0,658.0
2022-02-08 18:00:00+07:00,4.654,26.014,25.2,46,12.6,25.5,0.0,0.0,1,1009.5,974.5,21,0,0,71,1.75,4.0,6.6,270,193,7.2,1,3521.66,123.0,77.0,46.0,414.6
2022-02-08 19:00:00+07:00,0.014,21.537,26.6,34,9.4,25.8,0.0,0.0,0,1009.0,974.2,19,0,0,62,2.3,4.5,5.8,284,202,8.3,0,0.0,4.0,1.0,3.0,14.3
2022-02-08 20:00:00+07:00,0.016,20.5,20.6,65,13.7,20.5,0.0,0.0,0,1009.9,974.4,0,0,0,0,0.85,8.7,8.9,330,333,11.9,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 21:00:00+07:00,0.012,20.071,20.3,65,13.4,20.6,0.0,0.0,0,1010.6,975.0,0,0,0,0,0.85,5.7,5.8,325,4,12.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 22:00:00+07:00,0.008,18.843,18.8,69,13.0,18.9,0.0,0.0,0,1011.3,975.5,0,0,0,0,0.67,5.9,4.7,317,4,8.3,0,0.0,0.0,0.0,0.0,0.0
2022-02-08 23:00:00+07:00,0.006,17.454,18.2,71,12.8,18.1,0.0,0.0,0,1011.7,975.8,0,0,0,0,0.61,6.9,5.4,321,356,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+07:00,0.002,16.959,20.2,61,12.3,20.3,0.0,0.0,0,1012.0,976.3,0,0,0,0,0.93,3.9,2.5,326,8,9.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 01:00:00+07:00,0.002,16.89,17.1,74,12.5,16.8,0.0,0.0,0,1011.9,975.9,18,0,0,59,0.51,7.7,6.6,332,347,10.1,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 02:00:00+07:00,0.006,16.022,16.6,74,12.0,16.0,0.0,0.0,1,1011.8,975.7,28,0,0,93,0.49,7.8,8.0,326,342,11.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 03:00:00+07:00,0.003,15.267,16.0,76,11.7,15.4,0.0,0.0,0,1011.8,975.6,11,0,0,36,0.44,7.7,6.8,319,335,11.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 04:00:00+07:00,0.003,14.88,17.1,68,11.2,16.8,0.0,0.0,0,1011.9,975.9,17,0,0,57,0.62,4.6,3.4,321,328,10.8,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 05:00:00+07:00,0.004,14.599,16.2,71,11.0,15.8,0.0,0.0,1,1012.3,976.2,22,0,0,72,0.53,4.8,3.6,318,307,6.8,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 06:00:00+07:00,1.008,13.802,17.3,64,10.4,16.9,0.0,0.0,0,1012.9,976.9,7,0,0,22,0.71,3.6,3.6,307,276,7.2,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 07:00:00+07:00,27.098,14.897,15.4,76,11.1,15.0,0.0,0.0,0,1014.1,977.8,10,0,0,34,0.42,4.6,3.6,309,276,5.8,1,0.0,0.0,0.0,0.0,0.0
2022-02-09 08:00:00+07:00,91.336,19.745,17.5,74,12.8,17.9,0.0,0.0,0,1014.9,978.8,14,0,0,48,0.52,2.8,4.0,310,260,7.2,1,2582.68,75.0,43.0,32.0,275.3
2022-02-09 09:00:00+07:00,613.476,42.055,19.6,73,14.7,20.8,0.0,0.0,0,1015.6,979.8,9,0,0,30,0.61,2.3,4.0,288,265,9.7,1,3600.0,284.0,206.0,78.0,594.8
2022-02-09 10:00:00+07:00,841.884,55.113,22.0,65,15.2,23.6,0.0,0.0,0,1016.0,980.4,2,0,0,5,0.92,1.1,1.8,288,281,10.1,1,3600.0,503.0,404.0,99.0,747.6
2022-02-09 11:00:00+07:00,981.532,63.906,24.2,59,15.6,27.0,0.0,0.0,0,1015.4,980.1,4,0,0,14,1.24,0.4,0.8,360,333,10.1,1,3600.0,685.0,573.0,112.0,828.0
2022-02-09 12:00:00+07:00,1036.54,68.4,25.9,54,15.9,29.3,0.0,0.0,1,1014.2,979.1,20,0,0,67,1.54,2.1,2.3,121,108,12.6,1,3600.0,807.0,688.0,119.0,869.8
2022-02-09 13:00:00+07:00,1004.331,67.874,27.3,47,14.9,30.1,0.0,0.0,0,1012.9,978.0,16,0,0,52,1.93,5.1,6.2,129,126,16.2,1,3600.0,857.0,736.0,121.0,886.3
2022-02-09 14:00:00+07:00,895.379,64.241,28.0,42,14.0,30.0,0.0,0.0,0,1011.7,977.0,11,0,0,38,2.19,6.9,8.4,137,137,18.0,1,3600.0,829.0,710.0,119.0,879.0
2022-02-09 15:00:00+07:00,706.39,58.981,28.4,41,13.8,29.6,0.0,0.0,0,1010.8,976.1,0,0,0,0,2.28,6.9,9.0,141,143,18.4,1,3600.0,724.0,612.0,112.0,844.9
2022-02-09 16:00:00+07:00,457.315,51.711,28.4,44,14.8,29.2,0.0,0.0,0,1010.0,975.4,0,0,0,0,2.19,5.6,7.0,140,145,16.9,1,3600.0,555.0,454.0,101.0,774.7
2022-02-09 17:00:00+07:00,159.248,38.744,27.9,57,18.6,30.6,0.0,0.0,0,1009.7,975.0,0,0,0,0,1.61,3.1,5.9,135,137,12.2,1,3600.0,342.0,260.0,82.0,646.3
2022-02-09 18:00:00+07:00,4.881,26.439,27.8,49,16.0,29.4,0.0,0.0,0,1010.0,975.3,0,0,0,0,1.91,2.9,5.2,97,124,6.1,1,3554.0,123.0,76.0,47.0,406.5
2022-02-09 19:00:00+07:00,0.014,22.323,26.6,53,16.2,28.3,0.0,0.0,0,1009.9,975.1,0,0,0,0,1.64,2.9,2.9,330,90,6.1,0,0.0,4.0,1.0,3.0,14.0
2022-02-09 20:00:00+07:00,0.013,20.921,21.9,72,16.7,23.5,0.0,0.0,0,1010.9,975.5,0,0,0,0,0.73,5.4,7.4,318,331,10.1,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 21:00:00+07:00,0.009,19.479,19.7,83,16.7,21.2,0.0,0.0,0,1011.6,975.9,0,0,0,0,0.39,5.5,7.6,328,357,10.4,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 22:00:00+07:00,0.005,17.924,18.3,84,15.6,19.3,0.0,0.0,0,1012.4,976.5,0,0,0,0,0.34,6.3,6.4,347,63,9.7,0,0.0,0.0,0.0,0.0,0.0
2022-02-09 23:00:00+07:00,0.006,17.244,18.3,79,14.6,18.7,0.0,0.0,0,1012.7,976.8,0,0,0,0,0.44,7.2,7.4,342,67,9.7,0,0.0,0.0,0.0,0.0,0.0
